tweetLink,type,retweet_count,favorite_count,reply_count,quote_count,related_to,tweetDate,twitterId,handle,text,profileUrl,name,timestamp,query,type,isReply,replyTo,initialTweet,text_length,language,num_days_from_today,tweet_id
https://twitter.com/gp_pulipaka/status/1390853728354377737,ORIGINAL,58,36,0,1,,"2021-05-08 02:19:04+00:00","4263007693.0","gp_pulipaka","Data as Code in Machine Learning. #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #PyTorch #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #Programming #Coding #100DaysofCode
https://t.co/ACm7cHc359 https://t.co/iNTZmDdRgb","https://twitter.com/gp_pulipaka","Dr. Ganapathi Pulipaka 🇺🇸","2021-05-09T23:07:45.965Z","https://twitter.com/gp_pulipaka","tweets-replies","","","","30","en","2","717"
https://twitter.com/gp_pulipaka/status/1390857510182166531,ORIGINAL,56,41,0,1,,"2021-05-08 02:34:05+00:00","4263007693.0","gp_pulipaka","The Best Mobile #DeviceManagement #Books for ML Folks. #BigData #Analytics #DataScience #IoT #IIoT #PyTorch #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #CloudComputing #Serverless #DataScientist #Linux #Books #Programming #Coding #100DaysofCode 
https://t.co/xJqBVAkSIb https://t.co/dZxTRnZHp2","https://twitter.com/gp_pulipaka","Dr. Ganapathi Pulipaka 🇺🇸","2021-05-09T23:07:45.965Z","https://twitter.com/gp_pulipaka","tweets-replies","","","","30","en","2","718"
https://twitter.com/gp_pulipaka/status/1391030395311988739,ORIGINAL,36,19,0,0,,"2021-05-08 14:01:04+00:00","4263007693.0","gp_pulipaka","A Survey of Augmented Reality. #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #PyTorch #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #Programming #Coding #100DaysofCode 
https://t.co/x3MlyPcxQG https://t.co/wtkO6BBlQA","https://twitter.com/gp_pulipaka","Dr. Ganapathi Pulipaka 🇺🇸","2021-05-09T23:07:45.965Z","https://twitter.com/gp_pulipaka","tweets-replies","","","","29","en","2","719"
https://twitter.com/gp_pulipaka/status/1391042529546674182,ORIGINAL,33,25,0,0,,"2021-05-08 14:49:18+00:00","4263007693.0","gp_pulipaka","Auto-Adjustment in an #MLOps Pipeline and #Flask. #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #Python #RStats #TensorFlow #JavaScript #ReactJS #CloudComputing #Serverless #DataScientist #Linux #Books #Programming #Coding #100DaysofCode
https://t.co/hvJIyprdLv https://t.co/diHCkarNmg","https://twitter.com/gp_pulipaka","Dr. Ganapathi Pulipaka 🇺🇸","2021-05-09T23:07:45.965Z","https://twitter.com/gp_pulipaka","tweets-replies","","","","29","en","2","720"
https://twitter.com/andi_staub/status/1390918649930731520,ORIGINAL,21,36,0,0,,"2021-05-08 06:37:02+00:00","298704683.0","andi_staub","This #Algorithm Doesn't Replace Doctors - It Makes Them Better 

#HealthTech #InsurTech #fintech #DataScience @ipfconline1 @terence_mills @chboursin @guzmand @helene_wpli @jblefevre60 @psb_dc @floriansemle @Fabriziobustama @charliehalkett @SpirosMargaris

https://t.co/YzuvY5rFdd https://t.co/3mQXayJDEK","https://twitter.com/andi_staub","Andreas Staub","2021-05-09T23:14:41.375Z","https://twitter.com/andi_staub","tweets-replies","","","","27","en","2","721"
https://twitter.com/NalKalchbrenner/status/1391076017968664578,RETWEET,2,0,0,0,1391016003035873281,"2021-05-08 17:02:22+00:00","3460735528.0","NalKalchbrenner","RT @coecke: (1/2) 8y old pic of the group I've built at CS in Oxford with @egrefen now @Facebook, @wjzeng now heading quantum @GoldmanSachs…","https://twitter.com/NalKalchbrenner","Nal","2021-05-09T23:15:45.450Z","https://twitter.com/NalKalchbrenner","tweets-replies","","","","24","en","2","722"
https://twitter.com/andi_staub/status/1390903553410179077,ORIGINAL,16,25,1,0,,"2021-05-08 05:37:03+00:00","298704683.0","andi_staub","Designing for Behavior Change

#Wearables #smarthome #behavioraleconomics #UX #CX #designthinking #experimentability @SabineVdL @jblefevre60 @SpirosMargaris @luc_schuurmans @pierrepinna @CRudinschi @natashakyp @HaroldSinnott @sallyeaves @MariaFariello1 

https://t.co/CaQU4TPJm7 https://t.co/BLeBIiYvzX","https://twitter.com/andi_staub","Andreas Staub","2021-05-09T23:14:41.375Z","https://twitter.com/andi_staub","tweets-replies","","","","23","en","2","723"
https://twitter.com/nigewillson/status/1391117385898266624,RETWEET,4,0,0,0,1391109646274990082,"2021-05-08 19:46:45+00:00","228040559.0","nigewillson","RT @hempsonsdigital: Great piece about AI! No industry is immune to being disrupted by AI. #artificialintelligence","https://twitter.com/nigewillson","Nige Willson","2021-05-09T23:25:10.822Z","https://twitter.com/nigewillson","tweets-replies","","","","16","en","2","724"
https://twitter.com/nigewillson/status/1391060333901590531,ORIGINAL,5,4,0,0,,"2021-05-08 16:00:02+00:00","228040559.0","nigewillson","What is NLP? Natural language processing explained https://t.co/7A7NxIriwa   #ai #artificialintelligence #machinelearning #deeplearning #nlp https://t.co/VL4zIXafR2","https://twitter.com/nigewillson","Nige Willson","2021-05-09T23:25:10.822Z","https://twitter.com/nigewillson","tweets-replies","","","","14","en","2","725"
https://twitter.com/nigewillson/status/1391059075773906945,ORIGINAL,1,3,0,0,,"2021-05-08 15:55:02+00:00","228040559.0","nigewillson","A bit of #wednesday fun -  Star Wars droids, ranked by usefulness https://t.co/umrl7n42uI   #ai #artificialintelligence #machinelearning #deeplearning #starwars https://t.co/DeSYPrKEEX","https://twitter.com/nigewillson","Nige Willson","2021-05-09T23:25:10.822Z","https://twitter.com/nigewillson","tweets-replies","","","","19","en","2","726"
https://twitter.com/nigewillson/status/1391057821609955329,ORIGINAL,0,2,0,0,,"2021-05-08 15:50:03+00:00","228040559.0","nigewillson","The future is about data, insights and predictions via @ZDNet https://t.co/MvGsMuwE6z   #ai #artificialintelligence #machinelearning #deeplearning #data #insights #predictions https://t.co/8ZB0nln22y","https://twitter.com/nigewillson","Nige Willson","2021-05-09T23:25:10.822Z","https://twitter.com/nigewillson","tweets-replies","","","","19","en","2","727"
https://twitter.com/nigewillson/status/1391056574324543492,ORIGINAL,2,4,0,0,,"2021-05-08 15:45:06+00:00","228040559.0","nigewillson","Low-Code/No-Code and Simple APIs - https://t.co/uYTAqyHU9S https://t.co/qbnPCwblcE   #ai #artificialintelligence #machinelearning #deeplearning #lowcode #nocode https://t.co/7YYZwd94Jd","https://twitter.com/nigewillson","Nige Willson","2021-05-09T23:25:10.822Z","https://twitter.com/nigewillson","tweets-replies","","","","14","en","2","728"
https://twitter.com/nigewillson/status/1391055299625295879,ORIGINAL,2,2,0,0,,"2021-05-08 15:40:02+00:00","228040559.0","nigewillson","What percentage do we think is an acceptable accuracy ? Algorithm is 88% accurate at spotting dementia in how a person drives https://t.co/PrzcLhJaLJ   #ai #artificialintelligence #machinelearning #deeplearning #aiethics #dementia https://t.co/DstAttllL6","https://twitter.com/nigewillson","Nige Willson","2021-05-09T23:25:10.822Z","https://twitter.com/nigewillson","tweets-replies","","","","30","en","2","729"
https://twitter.com/nigewillson/status/1391054043095748613,ORIGINAL,9,3,0,0,,"2021-05-08 15:35:03+00:00","228040559.0","nigewillson","Microsoft open-sources Counterfit, an Artificial Intelligence security risk assessment tool https://t.co/79dNUBRhrA   #ai #artificialintelligence #machinelearning #deeplearning #security @microsoft #opensource https://t.co/AoFMoBgGtV","https://twitter.com/nigewillson","Nige Willson","2021-05-09T23:25:10.822Z","https://twitter.com/nigewillson","tweets-replies","","","","19","en","2","730"
https://twitter.com/nigewillson/status/1391052795328049152,ORIGINAL,8,5,1,0,,"2021-05-08 15:30:05+00:00","228040559.0","nigewillson","What I Learned From 25 Years of Machine Learning https://t.co/ionA3nfnAN   #ai #artificialintelligence #machinelearning #deeplearning https://t.co/USKCPE4ZZ6","https://twitter.com/nigewillson","Nige Willson","2021-05-09T23:25:10.822Z","https://twitter.com/nigewillson","tweets-replies","","","","15","en","2","731"
https://twitter.com/nigewillson/status/1391051525477343238,ORIGINAL,19,10,0,0,,"2021-05-08 15:25:02+00:00","228040559.0","nigewillson","Beyond the Hype - Artificial Intelligence pioneer says machine learning may work on test sets, but that’s a long way from real world use https://t.co/vLThPVEC3F   #ai #artificialintelligence #machinelearning #deeplearning https://t.co/PVjolifV3p","https://twitter.com/nigewillson","Nige Willson","2021-05-09T23:25:10.822Z","https://twitter.com/nigewillson","tweets-replies","","","","30","en","2","732"
https://twitter.com/nigewillson/status/1391050268121382913,ORIGINAL,20,6,0,0,,"2021-05-08 15:20:03+00:00","228040559.0","nigewillson","How Logistics Startups Bank On Artificial Intelligence and Machine Learning To Up Efficiency https://t.co/fGoXQFo4re   #ai #artificialintelligence #machinelearning #deeplearning #logistics #startups https://t.co/1Qw0SYFat4","https://twitter.com/nigewillson","Nige Willson","2021-05-09T23:25:10.822Z","https://twitter.com/nigewillson","tweets-replies","","","","21","en","2","733"
https://twitter.com/TamaraMcCleary/status/1391062839255781380,ORIGINAL,2,3,0,0,,"2021-05-08 16:10:00+00:00","2307675307.0","TamaraMcCleary","How are companies and businesses adapting faster than ever to prevail and emerge resilient? Find out in this episode of #TechUnknown as I chat with @Elvirawallis. Watch now: https://t.co/foEIb6B5H2 #IoT #digitaltransformation","https://twitter.com/TamaraMcCleary","Tamara McCleary","2021-05-09T23:30:04.141Z","https://twitter.com/TamaraMcCleary","tweets-replies","","","","31","en","2","734"
https://twitter.com/nigewillson/status/1391049026028638208,ORIGINAL,2,3,0,1,,"2021-05-08 15:15:06+00:00","228040559.0","nigewillson","Expert's warning before robot beat human at chess as AI may overtake us in 2020s https://t.co/StXrfJEH89    #ai #artificialintelligence #machinelearning #deeplearning https://t.co/dl0spRjjz5","https://twitter.com/nigewillson","Nige Willson","2021-05-09T23:25:10.822Z","https://twitter.com/nigewillson","tweets-replies","","","","21","en","2","735"
https://twitter.com/nigewillson/status/1391045481988595719,RETWEET,40,0,0,0,1390854562215571456,"2021-05-08 15:01:01+00:00","228040559.0","nigewillson","RT @YuHelenYu: When we innovate with our whole self, everything changes
Register for @IBM #Think2021 May 11 &amp; 12 👉  https://t.co/5wZWUGPA2r…","https://twitter.com/nigewillson","Nige Willson","2021-05-09T23:25:10.822Z","https://twitter.com/nigewillson","tweets-replies","","","","21","en","2","736"
https://twitter.com/nigewillson/status/1391044154059276292,RETWEET,12,0,0,0,1390986230762987524,"2021-05-08 14:55:45+00:00","228040559.0","nigewillson","RT @bimedotcom: How robotic process automation is getting smarter as it evolves
https://t.co/TYMrbpzFie by @s_pritchard via @computerweekly…","https://twitter.com/nigewillson","Nige Willson","2021-05-09T23:25:10.822Z","https://twitter.com/nigewillson","tweets-replies","","","","17","en","2","737"
https://twitter.com/nigewillson/status/1391044017983479814,RETWEET,15,0,0,0,1391010222534275072,"2021-05-08 14:55:12+00:00","228040559.0","nigewillson","RT @bimedotcom: Only 7% of companies are future-ready 
https://t.co/CYdvEE528Y by @KarenRoby6 via @techrepublic

#AI #ML #Performance #resi…","https://twitter.com/nigewillson","Nige Willson","2021-05-09T23:25:10.822Z","https://twitter.com/nigewillson","tweets-replies","","","","17","en","2","738"
https://twitter.com/nigewillson/status/1391042364282658817,RETWEET,21,0,0,0,1391038734116737032,"2021-05-08 14:48:38+00:00","228040559.0","nigewillson","RT @Xbond49: The roles on the rise by @wef 

#LinkedIn #ecommerce #AI #fintech #MachineLearning #ArtificialIntelligence 

@DeepLearn007 @Sp…","https://twitter.com/nigewillson","Nige Willson","2021-05-09T23:25:10.822Z","https://twitter.com/nigewillson","tweets-replies","","","","17","en","2","739"
https://twitter.com/nigewillson/status/1391002459288522755,ORIGINAL,7,4,0,0,,"2021-05-08 12:10:04+00:00","228040559.0","nigewillson","Machine-learning project takes aim at disinformation https://t.co/YaYDw6oxLy  #ai #artificialintelligence #machinelearning #deeplearning #disinformation https://t.co/FyyDKEAO26","https://twitter.com/nigewillson","Nige Willson","2021-05-09T23:25:10.822Z","https://twitter.com/nigewillson","tweets-replies","","","","13","en","2","740"
https://twitter.com/nigewillson/status/1391000044996808705,ORIGINAL,0,1,0,0,,"2021-05-08 12:00:28+00:00","228040559.0","nigewillson","""There are virtually no industries where AI/ML can’t generate business value""
Industrialize Machine Learning to Minimize Technical Debt  https://t.co/UHLHz53cD2 
 #ai #artificialintelligence #machinelearning #deeplearning https://t.co/P00WM0DpDJ","https://twitter.com/nigewillson","Nige Willson","2021-05-09T23:25:10.822Z","https://twitter.com/nigewillson","tweets-replies","","","","24","en","2","741"
https://twitter.com/nigewillson/status/1390997419400187916,ORIGINAL,4,4,0,0,,"2021-05-08 11:50:02+00:00","228040559.0","nigewillson","Movie dubbing sucks. One filmmaker is using Artificial Intelligence to fix that. https://t.co/FC3jwoCrW5  #ai #artificialintelligence #machinelearning #deeplearning https://t.co/CSjEjZkuNq","https://twitter.com/nigewillson","Nige Willson","2021-05-09T23:25:10.822Z","https://twitter.com/nigewillson","tweets-replies","","","","18","en","2","742"
https://twitter.com/nigewillson/status/1390994905863008258,ORIGINAL,14,10,0,0,,"2021-05-08 11:40:03+00:00","228040559.0","nigewillson","Artificial Intelligence And Space Exploration https://t.co/cOdDjcLK08  #ai #artificialintelligence #machinelearning #deeplearning #space https://t.co/jzGJotkH5Q","https://twitter.com/nigewillson","Nige Willson","2021-05-09T23:25:10.822Z","https://twitter.com/nigewillson","tweets-replies","","","","12","en","2","743"
https://twitter.com/nigewillson/status/1390992423413862400,ORIGINAL,2,0,0,0,,"2021-05-08 11:30:11+00:00","228040559.0","nigewillson","Examining how humans develop trust towards embodied virtual agents https://t.co/ZHVBoi8GM9  #ai #artificialintelligence #machinelearning #deeplearning https://t.co/jHLz5fyST4","https://twitter.com/nigewillson","Nige Willson","2021-05-09T23:25:10.822Z","https://twitter.com/nigewillson","tweets-replies","","","","15","en","2","744"
https://twitter.com/nigewillson/status/1390991127055147009,ORIGINAL,10,4,0,2,,"2021-05-08 11:25:02+00:00","228040559.0","nigewillson","the future of artificial intelligence in advertising ?
A company is using artificial intelligence to insert new products and ads into content, including old movies   https://t.co/NwNhLHwZxt  #ai #artificialintelligence #machinelearning #deeplearning https://t.co/XFdz6tRlWx","https://twitter.com/nigewillson","Nige Willson","2021-05-09T23:25:10.822Z","https://twitter.com/nigewillson","tweets-replies","","","","31","en","2","745"
https://twitter.com/nigewillson/status/1391047755649503233,ORIGINAL,4,0,0,0,,"2021-05-08 15:10:04+00:00","228040559.0","nigewillson","Artificial Intelligence use hits a new height 🙄
Charmin's BRB Bot makes it look like you're still on Zoom while you take a bathroom break https://t.co/gL612D2WgE  #ai #artificialintelligence #machinelearning #deeplearning https://t.co/vB3XezEPbQ","https://twitter.com/nigewillson","Nige Willson","2021-05-09T23:25:10.822Z","https://twitter.com/nigewillson","tweets-replies","","","","31","en","2","746"
https://twitter.com/TamaraMcCleary/status/1391077938829819906,ORIGINAL,10,6,0,0,,"2021-05-08 17:10:00+00:00","2307675307.0","TamaraMcCleary","Why the Age of #IIoT Demands a new Security Paradigm https://t.co/1wNnMLeHdG #IoT #cybersecurity https://t.co/bOzaKEtDxa","https://twitter.com/TamaraMcCleary","Tamara McCleary","2021-05-09T23:30:04.141Z","https://twitter.com/TamaraMcCleary","tweets-replies","","","","14","en","2","747"
https://twitter.com/nigewillson/status/1391117684478185478,RETWEET,13,0,0,0,1391044926301904900,"2021-05-08 19:47:56+00:00","228040559.0","nigewillson","RT @bimedotcom: Changing The World With Breakthrough #AI #Innovation In The Age Of #Regulation And #CancelCulture
https://t.co/VKtKlsYMMw…","https://twitter.com/nigewillson","Nige Willson","2021-05-09T23:25:10.822Z","https://twitter.com/nigewillson","tweets-replies","","","","17","en","2","748"
https://twitter.com/nigewillson/status/1391117773506494466,RETWEET,13,0,0,0,1391081720724791298,"2021-05-08 19:48:17+00:00","228040559.0","nigewillson","RT @future_of_AI: Ethics of AI: Benefits and risks of artificial intelligence https://t.co/kP6Ajv8lVM #ai #machinelearning #artificialintel…","https://twitter.com/nigewillson","Nige Willson","2021-05-09T23:25:10.822Z","https://twitter.com/nigewillson","tweets-replies","","","","15","en","2","749"
https://twitter.com/NalKalchbrenner/status/1391078573012922372,QUOTE,0,8,0,0,1391016003035873281,"2021-05-08 17:12:31+00:00","3460735528.0","NalKalchbrenner","When we could still try things out using just pen and paper.","https://twitter.com/NalKalchbrenner","Nal","2021-05-09T23:15:45.450Z","https://twitter.com/NalKalchbrenner","tweets-replies","","","","12","en","2","750"
https://twitter.com/mjcavaretta/status/1391077025721552908,ORIGINAL,6,4,1,0,,"2021-05-08 17:06:22+00:00","38670441.0","mjcavaretta","Interested in a career in #datascience, #AI, #MachineLearning &amp; #optimization? You need to make one important decision first.

Do you want to create tools or use them?","https://twitter.com/mjcavaretta","Michael Cavaretta","2021-05-09T23:15:37.246Z","https://twitter.com/mjcavaretta","tweets-replies","","","","27","en","2","751"
https://twitter.com/dr_keithmcnulty/status/1391001240532881409,ORIGINAL,6,27,0,0,,"2021-05-08 12:05:13+00:00","7.321749475488645e+17","dr_keithmcnulty","My homemade Bayesian estimation of the proportion of water on the Earth's surface area after getting my kids to spin a globe 16 times (Thanks to Richard McElreath for the inspiration).  The result is pretty accurate.  #datascience #rstats #ggplot2 #tidyverse #stats https://t.co/n2EmSIWoZY","https://twitter.com/dr_keithmcnulty","Keith McNulty","2021-05-09T23:00:10.884Z","https://twitter.com/dr_keithmcnulty","tweets-replies","","","","42","en","2","752"
https://twitter.com/rbukralia/status/1390871601428766722,ORIGINAL,8,6,0,0,,"2021-05-08 03:30:05+00:00","1976317832.0","rbukralia","TensorFlow for R https://t.co/oC1RaWeIa5 #AI #MachineLearning #DeepLearning #DataScience #TensorFlow #RStats","https://twitter.com/rbukralia","Dr. Rajeev Bukralia","2021-05-09T23:20:07.617Z","https://twitter.com/rbukralia","tweets-replies","","","","10","en","2","753"
https://twitter.com/rbukralia/status/1390864075589136391,ORIGINAL,6,1,0,0,,"2021-05-08 03:00:11+00:00","1976317832.0","rbukralia","Deep Learning with PyTorch: A 60 Minute Blitz https://t.co/Jx2fNvXI6L #AI #MachineLearning #DeepLearning #DataScience #PyTorch #Python","https://twitter.com/rbukralia","Dr. Rajeev Bukralia","2021-05-09T23:20:07.617Z","https://twitter.com/rbukralia","tweets-replies","","","","15","en","2","754"
https://twitter.com/jblefevre60/status/1391082346582061056,RETWEET,10,0,0,0,1391018823835389957,"2021-05-08 17:27:31+00:00","4374719908.0","jblefevre60","RT @ipfconline1: 7 Types of Data Bias in #MachineLearning

https://t.co/U65Lvx7UUA @Hent03 via @LionbridgeAI
#DataScience #AI #AIEthics
Cc…","https://twitter.com/jblefevre60","Jean-Baptiste Lefevre","2021-05-09T23:25:02.038Z","https://twitter.com/jblefevre60","tweets-replies","","","","17","en","2","755"
https://twitter.com/jblefevre60/status/1391082368874827778,RETWEET,2,0,0,0,1391011209957281794,"2021-05-08 17:27:36+00:00","4374719908.0","jblefevre60","RT @kalydeoo: La Nasa a réussi à enregistrer le son de son hélicoptère sur Mars, ""une très bonne surprise” https://t.co/2hGStYTqbM via @LeH…","https://twitter.com/jblefevre60","Jean-Baptiste Lefevre","2021-05-09T23:25:02.038Z","https://twitter.com/jblefevre60","tweets-replies","","","","22","fr","2","756"
https://twitter.com/jblefevre60/status/1391082396934713344,RETWEET,10,0,0,0,1391007505627721734,"2021-05-08 17:27:43+00:00","4374719908.0","jblefevre60","RT @ipfconline1: SA organisations commit to responsible use of #AI

https://t.co/dIGkMZUZT3 v/ @ITWeb
#AIEthics #MachineLearning
Cc @DrJDro…","https://twitter.com/jblefevre60","Jean-Baptiste Lefevre","2021-05-09T23:25:02.038Z","https://twitter.com/jblefevre60","tweets-replies","","","","17","en","2","757"
https://twitter.com/cgmsnoek/status/1390983523880820736,QUOTE,0,9,1,0,1390902118995963906,"2021-05-08 10:54:49+00:00","15726813.0","cgmsnoek","Final? exciting PhD vacancy in #Amsterdam by @egavves funded by his #ERC and #VIDI","https://twitter.com/cgmsnoek","Cees Snoek","2021-05-09T23:29:37.632Z","https://twitter.com/cgmsnoek","tweets-replies","","","","14","en","2","758"
https://twitter.com/jblefevre60/status/1391082415918026761,RETWEET,13,0,0,0,1390996171083161600,"2021-05-08 17:27:47+00:00","4374719908.0","jblefevre60","RT @ipfconline1: Convolutional Neural Networks: Basic Theory in a Nutshell

https://t.co/5By8djylZl v/ @kamwithk_
#AI #DeepLearning #DataSc…","https://twitter.com/jblefevre60","Jean-Baptiste Lefevre","2021-05-09T23:25:02.038Z","https://twitter.com/jblefevre60","tweets-replies","","","","16","en","2","759"
https://twitter.com/jblefevre60/status/1391084407591743490,RETWEET,27,0,0,0,1390724164357611523,"2021-05-08 17:35:42+00:00","4374719908.0","jblefevre60","RT @jblefevre60: Flying #electric taxis will take off in 2025!

#AI #MachineLearning #Sustainability #IoT @mashable

@ImMBM @RLDI_Lamy @rwa…","https://twitter.com/jblefevre60","Jean-Baptiste Lefevre","2021-05-09T23:25:02.038Z","https://twitter.com/jblefevre60","tweets-replies","","","","18","en","2","760"
https://twitter.com/kareem_carr/status/1391035408801091586,ORIGINAL,72,1172,127,49,,"2021-05-08 14:21:00+00:00","1558283664.0","kareem_carr","Pick two:
1. Master Python
2. Master R
3. Keep your sanity","https://twitter.com/kareem_carr","🔥 Kareem Carr 🔥","2021-05-09T23:00:03.712Z","https://twitter.com/kareem_carr","tweets-replies","","","","12","en","2","761"
https://twitter.com/kareem_carr/status/1391050759903588357,ORIGINAL,60,700,20,11,,"2021-05-08 15:22:00+00:00","1558283664.0","kareem_carr","Hot Takes 🔥

1. Just because some folks use statistics to do racist things doesn't make statistics itself racist

2. We don't need to celebrate dead racists just because they were good at math

3. Using statistics invented by a racist isn't a celebration of the racist","https://twitter.com/kareem_carr","🔥 Kareem Carr 🔥","2021-05-09T23:00:03.712Z","https://twitter.com/kareem_carr","tweets-replies","","","","47","en","2","762"
https://twitter.com/jblefevre60/status/1391084420916985864,RETWEET,59,0,0,0,1390632035107151878,"2021-05-08 17:35:45+00:00","4374719908.0","jblefevre60","RT @jblefevre60: Wearable AI translator!

#AI #MachineLearning #NLP #wearable @mashable

@SpirosMargaris @DeepLearn007 @PawlowskiMario @mvo…","https://twitter.com/jblefevre60","Jean-Baptiste Lefevre","2021-05-09T23:25:02.038Z","https://twitter.com/jblefevre60","tweets-replies","","","","14","en","2","763"
https://twitter.com/jblefevre60/status/1391084436394029065,RETWEET,115,0,0,0,1390558858331009024,"2021-05-08 17:35:49+00:00","4374719908.0","jblefevre60","RT @jblefevre60: 💥The elements of OpenScience! 

#AI #MachineLearning #DataScience #Python #100DaysOfCode 

@JacBurns_Comext @Fisher85M

@S…","https://twitter.com/jblefevre60","Jean-Baptiste Lefevre","2021-05-09T23:25:02.038Z","https://twitter.com/jblefevre60","tweets-replies","","","","14","en","2","764"
https://twitter.com/jblefevre60/status/1391084450373685254,RETWEET,61,0,0,0,1390554804745908224,"2021-05-08 17:35:52+00:00","4374719908.0","jblefevre60","RT @jblefevre60: 💥Everything about artificial intelligence!

#AI #MachineLearning #MachineVision @welcomeai

@SpirosMargaris @DeepLearn007…","https://twitter.com/jblefevre60","Jean-Baptiste Lefevre","2021-05-09T23:25:02.038Z","https://twitter.com/jblefevre60","tweets-replies","","","","12","en","2","765"
https://twitter.com/jblefevre60/status/1391084462910418944,RETWEET,63,0,0,0,1390549244008878081,"2021-05-08 17:35:55+00:00","4374719908.0","jblefevre60","RT @jblefevre60: 💥 Count whatever you want with this app!

#AI #MachineLearning #Algorithms @iscannerapp

@SpirosMargaris @DeepLearn007 @Pa…","https://twitter.com/jblefevre60","Jean-Baptiste Lefevre","2021-05-09T23:25:02.038Z","https://twitter.com/jblefevre60","tweets-replies","","","","17","en","2","766"
https://twitter.com/peteskomoroch/status/1390832835456499718,RETWEET,3,0,0,0,1390832739662786560,"2021-05-08 00:56:03+00:00","14344469.0","peteskomoroch","RT @josephreisinger: @Suhail Use deep learning to “figure out” photo presets and tone curves: https://t.co/eFRGMde9vP","https://twitter.com/peteskomoroch","Pete Skomoroch","2021-05-09T23:30:40.363Z","https://twitter.com/peteskomoroch","tweets-replies","","","","15","en","2","767"
https://twitter.com/peteskomoroch/status/1390867677271363587,RETWEET,7,0,0,0,1390815306440843268,"2021-05-08 03:14:29+00:00","14344469.0","peteskomoroch","RT @Techmeme: Dr. Fill, a puzzle-solving AI, won the American Crossword Puzzle Tournament last week, the first time AI managed to outscore…","https://twitter.com/peteskomoroch","Pete Skomoroch","2021-05-09T23:30:40.363Z","https://twitter.com/peteskomoroch","tweets-replies","","","","22","en","2","768"
https://twitter.com/peteskomoroch/status/1390867745713967113,RETWEET,13,0,0,0,1390862772494168071,"2021-05-08 03:14:46+00:00","14344469.0","peteskomoroch","RT @recallsfboe: 10K+ RECALL SIGNATURES !!!
This week, we crossed 10k recall signatures for Commissioners Lopez &amp; Collins. It's been just o…","https://twitter.com/peteskomoroch","Pete Skomoroch","2021-05-09T23:30:40.363Z","https://twitter.com/peteskomoroch","tweets-replies","","","","22","en","2","769"
https://twitter.com/TamaraMcCleary/status/1391168535573909509,ORIGINAL,9,12,0,1,,"2021-05-08 23:10:00+00:00","2307675307.0","TamaraMcCleary","How To Make an #IoT Project Succeed https://t.co/qrJOwmjSMA https://t.co/ucILpl1I8f","https://twitter.com/TamaraMcCleary","Tamara McCleary","2021-05-09T23:30:04.141Z","https://twitter.com/TamaraMcCleary","tweets-replies","","","","9","en","2","770"
https://twitter.com/TamaraMcCleary/status/1391138336572645382,ORIGINAL,4,8,0,0,,"2021-05-08 21:10:00+00:00","2307675307.0","TamaraMcCleary","How To Spot An #AI #Ethics Watermelon https://t.co/YMnbZhGkEs https://t.co/eLT7t3iZPs","https://twitter.com/TamaraMcCleary","Tamara McCleary","2021-05-09T23:30:04.141Z","https://twitter.com/TamaraMcCleary","tweets-replies","","","","9","en","2","771"
https://twitter.com/TamaraMcCleary/status/1391108137734664192,ORIGINAL,4,11,0,0,,"2021-05-08 19:10:00+00:00","2307675307.0","TamaraMcCleary","“Personal #Branding is About to Transform #Marketing in 2021”, Says Digital Nod #CMO Mohit Mirchandani https://t.co/b2tKLJURvI #PersonalBranding https://t.co/vReiHbHDWJ","https://twitter.com/TamaraMcCleary","Tamara McCleary","2021-05-09T23:30:04.141Z","https://twitter.com/TamaraMcCleary","tweets-replies","","","","18","en","2","772"
https://twitter.com/nigewillson/status/1390988609101213700,ORIGINAL,3,0,0,0,,"2021-05-08 11:15:02+00:00","228040559.0","nigewillson","How Can Machines Learn Human Values?  https://t.co/2tZDeMCSUL   #ai #artificialintelligence #machinelearning #deeplearning #aiethics https://t.co/nFDnKNEKIs","https://twitter.com/nigewillson","Nige Willson","2021-05-09T23:25:10.822Z","https://twitter.com/nigewillson","tweets-replies","","","","13","en","2","773"
https://twitter.com/nigewillson/status/1390987354324733952,ORIGINAL,25,10,1,1,,"2021-05-08 11:10:03+00:00","228040559.0","nigewillson","This new robotics challenge could bring us closer to human-level Artificial Intelligence https://t.co/K5Nj0TCGtq   #ai #artificialintelligence #machinelearning #deeplearning #singularity https://t.co/1SJY5EXj2a","https://twitter.com/nigewillson","Nige Willson","2021-05-09T23:25:10.822Z","https://twitter.com/nigewillson","tweets-replies","","","","19","en","2","774"
