LV1,LV2,LV3,Churn
-0.7303404860805202,-0.17442448385633139,0.396948495034704,0
1.2216057463960086,0.23001175849859698,0.8593527399740698,0
-0.38074879926334687,1.3087401496689968,-0.006126202721554736,1
1.1144819713108793,3.149047750886073,0.17847970593061394,0
0.7300267788617683,-0.8509560798676472,1.5516834226525646,0
-1.6994267628304114,-0.22666252684033047,-0.3357781108465196,1
-0.7139486893155402,2.3531632733668553,-0.34788314709520346,1
-1.1637730144126466,1.4573347610066016,0.8570148468129036,0
1.116115356786329,-2.421284336336073,0.02343353305451812,0
0.06713144646070279,-0.6673105482545347,0.48390009272877427,0
1.8798559949040117,0.24207895498782814,0.17611723877694802,0
0.7827942613878609,-0.5891479508156447,-0.7849640460361905,0
1.3904949886589677,2.6177824562044343,0.03512518222817778,0
-0.6106102270345004,-2.365488225415611,0.20239341915938372,0
-1.3367904254067995,-0.1734655392070473,-0.3228198205084669,0
-1.1267123910690857,-0.8994619658860792,-0.12633833794017824,1
-0.9535139015162725,1.565156883833278,-0.13235394181393842,1
1.7337697226682511,2.201167228911887,0.008927642636515912,0
-0.8816271361454417,-1.480521716950418,0.11008964980805545,1
-0.6270163204586489,-1.901239956332125,-0.3351998458014238,0
-0.8084431997303928,2.1128244527320463,-0.5930958740060577,0
-1.0383863198046144,-1.2488560079674835,-0.04396787365495653,0
-1.496161080480149,0.7124120576373424,0.05657380857204868,1
-1.5547337467998095,-0.2843268304954452,-0.06361355693469971,1
1.7807772324068485,-0.7280862253802989,-1.6268110530638922,0
-0.37503921581048855,2.6750487394008298,-0.616759370672172,0
-1.351722442866282,-0.659774476099971,0.16450927963582979,0
1.865393191497324,0.24467262676279775,-0.34834388350081974,0
1.4522234241928402,2.846947121860274,0.09892419086707434,0
1.6989800206131203,2.894684465548758,0.2523385978004548,0
0.4077631770951265,1.031488524338773,-0.249707332531913,0
0.8716244497948202,2.4571114011306303,-0.7561936592579841,0
0.17228501237546476,-0.2758527995981071,0.2152961475570671,0
-0.17573280663365015,0.12563828643856098,-0.49797673127115344,0
0.7488961399064386,-1.1190640899435549,0.7571056982259791,0
1.840338031596803,-0.6882559404824975,-0.15444222414057968,0
-0.440884236301739,-0.8786837696491274,0.7499461149898677,0
1.0313153006917974,-1.8919944133731073,-0.04442812810932938,0
-2.035264606932226,0.08763966205970347,-0.5043701728038653,1
1.1117844812173785,2.5152345678991224,0.23204878771832727,1
0.36423230147158725,-2.3705190445806132,-0.1314104005234183,0
1.93736018985638,0.8650877094279872,0.20925728260213866,0
1.7598656005948208,0.051887124213731706,-0.0038596127990664663,0
-0.023466560514770026,-0.4058616241434019,0.6264722171468269,0
0.7705217007896682,-2.184224064754244,0.29008489743344423,0
1.4251751085653819,-1.2494313749857389,-0.21592143200198094,0
0.4692804982774578,-2.2778745880940856,-0.32085516891494675,0
1.9764936450507848,1.2648441992552788,0.6690762028294068,0
1.5377438607959775,0.48115672884852767,0.20462321293712712,0
1.9687410798566205,0.7746253459901349,-0.3483242252896419,0
-0.6022991214535256,-2.3829086357125937,0.1990543991628209,0
-1.4530779184856994,0.048463197043229676,0.4435638880304514,0
-0.3275340883038992,1.0428942159179675,1.1258438121968517,0
-0.11225388910055592,1.5546038285170956,0.9427574301366044,0
-1.52146331722353,1.4844180267882798,0.01981720418070615,1
-0.5189969810374476,-2.363298012495169,0.1765909125459462,0
0.19225612333455713,2.449637717702409,-0.2972760426430863,0
1.4474765597200694,0.6775342846886334,0.33751563492905046,0
-0.7224082985989991,-2.1608647917724078,0.03329421023225301,0
-0.5872536624502882,-2.192746573986681,0.015887228972638792,0
-1.3431059988208556,-0.07133703153051604,0.17480285902651027,1
-1.2891918276499843,-1.0137625606330913,0.10438568062959135,0
2.025641645758263,-1.542396842200811,-1.220759482844612,0
2.1712516287698316,1.6679695322162411,0.13657391187258033,0
-0.9853618141673477,2.2476041028268092,-0.2485488282033625,0
-1.879637912884995,-0.03299442316957508,-0.30629265191207167,1
1.9399986413064743,1.5488405727532415,-0.22981207922556265,0
-0.009257840913564868,-1.3804342297721044,-0.34384199866622545,0
0.01843155475622853,-0.36076445918158334,0.6094905661741005,1
1.407006968796586,1.1178445117085587,0.1404102565581175,0
1.7866372323304414,-1.973008685598469,-0.6427287242680679,0
1.619234644361189,3.151861136220334,0.0327904885617062,0
0.08987759015854763,1.4093195614516205,-0.6771262633318487,1
-0.4139487826215519,0.564082300582453,-0.08497680214966963,0
-0.9099973485263713,0.30472982464163845,0.6167257152899984,0
1.1131461986049367,-2.35681300043187,0.1858693208803768,0
-1.0921201353129921,1.4590778192958815,-0.6330812397230344,0
0.3458975358233257,-1.031091472113677,-0.07528329840378921,0
0.35342630809922326,1.706557410678672,0.6311759845714223,0
0.824643835286746,1.4259911789062152,0.46105899410286993,0
-1.8985258868042,1.389884843017998,-0.47058207166710475,1
1.5464438767055528,2.389056908662882,-0.20245748810523592,0
1.3708147368183796,-2.144788917877956,-0.24704073663722298,0
-0.14515708808608782,-1.0340668366864558,0.921771326639577,0
